#terrain types;;;;;;;;;;;;;;
PROV368;Ribe;Ribe;Ribe;;;;;;;;;;;
PROV369;Kiel;Kiel;Kiel;;;;;;;;;;;
PROV370;Flensburg;Flensburg;Flensburg;;;;;;;;;;;
PROV371;Aabenraa;Aabenraa;Aabenraa;;;;;;;;;;;
PROV372;Copenhagen;Copenhague;Kopenhagen;;;;;;;;;;;
PROV373;Odense;Odense;Odense;;;;;;;;;;;
PROV374;Bornholm;Bornholm;Bornholm;;;;;;;;;;;
PROV375;Amsterdam;Amsterdam;Amsterdam;;;;;;;;;;;
PROV376;Rotterdam;Rotterdam;Rotterdam;;;;;;;;;;;
PROV377;Utrecht;Utrecht;Utrecht;;;;;;;;;;;
PROV378;Middelburg;Middelburg;Middelburg;;;;;;;;;;;
PROV379;Eindhoven;Eindhoven;Eindhoven;;;;;;;;;;;
PROV380;Breda;Breda;Breda;;;;;;;;;;;
PROV381;Maastricht;Maastricht;Maastricht;;;;;;;;;;;
PROV382;Arnhem;Arnhem;Arnheim;;;;;;;;;;;
PROV383;Groningen;Groningen;Groningen;;;;;;;;;;;
PROV384;Zwolle;Zwolle;Zwolle;;;;;;;;;;;
PROV385;Leeuwarden;Leeuwarden;Leeuwarden;;;;;;;;;;;
PROV386;Assen;Assen;Assen;;;;;;;;;;;
PROV387;Brussels;Bruxelles;Br�ssel;;;;;;;;;;;
PROV388;Bruges;Bruges;Bruges;;;;;;;;;;;
PROV389;Ghent;Gand;Ghent;;;;;;;;;;;
PROV390;Anvers;Anvers;Anvers;;;;;;;;;;;
PROV391;Hasselt;Hasselt;Hasselt;;;;;;;;;;;
PROV392;Namur;Namur;Namur;;;;;;;;;;;
PROV393;Tournai;Tournai;Tournai;;;;;;;;;;;
PROV394;Charleroi;Charleroi;Charleroi;;;;;;;;;;;
PROV395;Liege;Seigneur;Liege;;;;;;;;;;;
PROV396;Spa;Spa;Spa;;;;;;;;;;;
PROV397;Luxembourg;Luxembourg;Luxemburg;;;;;;;;;;;
PROV398;Arlon;Arlon;Arlon;;;;;;;;;;;
PROV399;Lille;Lille;Lille;;;;;;;;;;;
PROV400;Calais;Calais;Calais;;;;;;;;;;;
PROV401;Arras;Arras;Arras;;;;;;;;;;;
PROV402;Amiens;Amiens;Amiens;;;;;;;;;;;
PROV403;Laon;Laon;Laon;;;;;;;;;;;
PROV404;Cambrai;Cambrai;Cambrai;;;;;;;;;;;
PROV405;Charleville;Charleville;Charleville;;;;;;;;;;;
PROV406;Troyes;Troyes;Troyes;;;;;;;;;;;
PROV407;Chaumont;Chaumont;Chaumont;;;;;;;;;;;
PROV408;Chalons;Chalons;Chalons;;;;;;;;;;;
PROV409;Strasbourg;Strasbourg;Strasbourg;;;;;;;;;;;
PROV410;Colmar;Colmar;Colmar;;;;;;;;;;;
PROV411;Nancy;Nancy;Nancy;;;;;;;;;;;
PROV412;Metz;Metz;Metz;;;;;;;;;;;
PROV413;Verdun;Verdun;Verdun;;;;;;;;;;;
PROV414;Epinal;�pinal;Epinal;;;;;;;;;;;
PROV415;Rouen;Rouen;Rouen;;;;;;;;;;;
PROV416;Evreux;�vreux;Evreux;;;;;;;;;;;
PROV417;Alencon;Alen�on;Alencon;;;;;;;;;;;
PROV418;Caen;Caen;Caen;;;;;;;;;;;
PROV419;Channel Islands;�les Anglo-Normandes;Kanalinseln;;;;;;;;;;;
PROV420;Brest;Brest;Brest;;;;;;;;;;;
PROV421;St Brieuc;Saint-Brieuc;St Brieuc;;;;;;;;;;;
PROV422;Vannes;Vannes;Vannes;;;;;;;;;;;
PROV423;Nantes;Nantes;Nantes;;;;;;;;;;;
PROV424;Rennes;Rennes;Rennes;;;;;;;;;;;
PROV425;Paris;Paris;Paris;;;;;;;;;;;
PROV426;Chartres;Chartres;Chartres;;;;;;;;;;;
PROV427;Melun;Melun;Melun;;;;;;;;;;;
PROV428;Dijon;Dijon;Dijon;;;;;;;;;;;
PROV429;Auxerre;Auxerre;Auxerre;;;;;;;;;;;
PROV430;Moulins;Moulins;Moulins;;;;;;;;;;;
PROV431;Macon;Macon;Macon;;;;;;;;;;;
PROV432;Besancon;Besan�on;Besancon;;;;;;;;;;;
PROV433;Lons;Lons;Lons;;;;;;;;;;;
PROV434;Angers;Angers;Angers;;;;;;;;;;;
PROV435;Laval;Laval;Laval;;;;;;;;;;;
PROV436;Le Mans;Le Mans;Le Mans;;;;;;;;;;;
PROV437;La Roche;La Roche;La Roche;;;;;;;;;;;
PROV438;Orleans;Orleans;Orleans;;;;;;;;;;;
PROV439;Bourges;Bourges;Bourges;;;;;;;;;;;
PROV440;Blois;Blois;Blois;;;;;;;;;;;
PROV441;Tours;Tours;Tours;;;;;;;;;;;
PROV442;La Rochelle;La Rochelle;La Rochelle;;;;;;;;;;;
PROV443;Poitiers;Poitiers;Poitiers;;;;;;;;;;;
PROV444;Angouleme;Angoul�me;Angouleme;;;;;;;;;;;
PROV445;Limoges;Limoges;Limoges;;;;;;;;;;;
PROV446;Chateauroux;Chateauroux;Chateauroux;;;;;;;;;;;
PROV447;Tulle;Tulle;Tulle;;;;;;;;;;;
PROV448;Clermont-Ferrand;Clermont-Ferrand;Clermont-Ferrand;;;;;;;;;;;
PROV449;Aurillac;Aurillac;Aurillac;;;;;;;;;;;
PROV450;Cahors;Cahors;Cahors;;;;;;;;;;;
PROV451;Lyon;Lyon;Lyon;;;;;;;;;;;
PROV452;St Etienne;Saint-�tienne;St Etienne;;;;;;;;;;;
PROV453;Valence;Valence;Valence;;;;;;;;;;;
PROV454;Grenoble;Grenoble;Grenoble;;;;;;;;;;;
PROV455;Toulouse;Toulouse;Toulouse;;;;;;;;;;;
PROV456;Montauban;Montauban;Montauban;;;;;;;;;;;
PROV457;Foix;Foix;Foix;;;;;;;;;;;
PROV458;Bordeaux;Bordeaux;Bordeaux;;;;;;;;;;;
PROV459;Mont de Marsan;Mont-de-Marsan;Mont de Marsan;;;;;;;;;;;
PROV460;Pau;Pau;Pau;;;;;;;;;;;
PROV461;Montpellier;Montpellier;Montpellier;;;;;;;;;;;
PROV462;Rodez;Rodez;Rodez;;;;;;;;;;;
PROV463;Carcassonne;Carcassonne;Carcassonne;;;;;;;;;;;
PROV464;Perpiny�;Perpiny�;Perpiny�;;;;;;;;;;;
PROV465;Annecy;Annecy;Annecy;;;;;;;;;;;
PROV466;Ciamber�;Ciamber�;Ciamber�;;;;;;;;;;;
PROV467;Marselha;Marselha;Marselha;;;;;;;;;;;
PROV468;Avinhon;Avinhon;Avinhon;;;;;;;;;;;
PROV469;Dinha;Dinha;Dinha;;;;;;;;;;;
PROV470;Tolon;Tolon;Tolon;;;;;;;;;;;
PROV471;Frej�s;Frej�s;Frej�s;;;;;;;;;;;
PROV472;Nizza;Nizza;Nizza;;;;;;;;;;;
PROV473;C�rsega;C�rsega;C�rsega;;;;;;;;;;;
PROV474;La Coruna;La Coruna;La Coruna;;;;;;;;;;;
PROV475;Oviedo;Oviedo;Oviedo;;;;;;;;;;;
PROV476;Vigo;Vigo;Vigo;;;;;;;;;;;
PROV477;Le�n;Le�n;Le�n;;;;;;;;;;;
PROV478;Santander;Santander;Santander;;;;;;;;;;;
PROV479;Burgos;Burgos;Burgos;;;;;;;;;;;
PROV480;Valladolid;Valladolid;Valladolid;;;;;;;;;;;
PROV481;Soria;Soria;Soria;;;;;;;;;;;
PROV482;Salamanca;Salamanca;Salamanca;;;;;;;;;;;
PROV483;�vila;�vila;�vila;;;;;;;;;;;
PROV484;Badajoz;Badajoz;Badajoz;;;;;;;;;;;
PROV485;Almendralejo;Almendralejo;Almendralejo;;;;;;;;;;;
PROV486;C�ceres;C�ceres;C�ceres;;;;;;;;;;;
PROV487;Madrid;Madrid;Madrid;;;;;;;;;;;
PROV488;Sig�enza;Sig�enza;Sig�enza;;;;;;;;;;;
PROV489;Toledo;Toledo;Toledo;;;;;;;;;;;
PROV490;Cuenca;Cuenca;Cuenca;;;;;;;;;;;
PROV491;Ciudad Real;Ciudad Real;Ciudad Real;;;;;;;;;;;
PROV492;Bilbo;Bilbo;Bilbo;;;;;;;;;;;
PROV493;Iru�a;Iru�a;Iru�a;;;;;;;;;;;
PROV494;Lugru�u;Lugru�u;Lugru�u;;;;;;;;;;;
PROV495;Saragossa;Saragossa;Saragossa;;;;;;;;;;;
PROV496;Osca;Osca;Osca;;;;;;;;;;;
PROV497;Terol;Terol;Terol;;;;;;;;;;;
PROV498;Barcelona;Barcelona;Barcelona;;;;;;;;;;;
PROV499;Girona;Girona;Girona;;;;;;;;;;;
PROV500;Lleida;Lleida;Lleida;;;;;;;;;;;
PROV501;Tarragona;Tarragona;Tarragona;;;;;;;;;;;
PROV502;Illes Balears;Illes Balears;Illes Balears;;;;;;;;;;;
PROV503;Val�ncia;Val�ncia;Val�ncia;;;;;;;;;;;
PROV504;Castell�;Castell�;Castell�;;;;;;;;;;;
PROV505;Alacant;Alacant;Alacant;;;;;;;;;;;
PROV506;Cartagena;Carthag�ne;Cartagena;;;;;;;;;;;
PROV507;Murcia;Murcia;Murcia;;;;;;;;;;;
PROV508;Albacete;Albacete;Albacete;;;;;;;;;;;
PROV509;Sevilla;Sevilla;Sevilla;;;;;;;;;;;
PROV510;C�rdoba;C�rdoba;C�rdoba;;;;;;;;;;;
PROV511;Huelva;Huelva;Huelva;;;;;;;;;;;
PROV512;C�diz;C�diz;C�diz;;;;;;;;;;;
PROV513;Granada;Granada;Granada;;;;;;;;;;;
PROV514;M�laga;M�laga;M�laga;;;;;;;;;;;
PROV515;Almer�a;Almer�a;Almer�a;;;;;;;;;;;
PROV516;Ja�n;Ja�n;Ja�n;;;;;;;;;;;
PROV517;Gibraltar;Gibraltar;Gibraltar;;;;;;;;;;;
PROV518;Oporto;Oporto;Oporto;;;;;;;;;;;
PROV519;Vila Real;Vila Real;Vila Real;;;;;;;;;;;
PROV520;Covilha;Covilha;Covilha;;;;;;;;;;;
PROV521;Lisboa;Lisboa;Lisboa;;;;;;;;;;;
PROV522;Coimbra;Coimbra;Coimbra;;;;;;;;;;;
PROV523;Abrantes;Abrantes;Abrantes;;;;;;;;;;;
PROV524;Setubal;Setubal;Setubal;;;;;;;;;;;
PROV525;Evora;Evora;Evora;;;;;;;;;;;
PROV526;Beja;Beja;Beja;;;;;;;;;;;
PROV527;Faro;Faro;Faro;;;;;;;;;;;
PROV528;Hamburg;Hambourg;Hamburg;;;;;;;;;;;
PROV529;Lauenburg;Lauenburg;Lauenburg;;;;;;;;;;;
PROV530;Lubeck;L�beck;L�beck;;;;;;;;;;;
PROV531;Stade;Stade;Stade;;;;;;;;;;;
PROV532;Luneburg;Lunebourg;L�neburg;;;;;;;;;;;
PROV533;Heligoland;Heligoland;Heligoland;;;;;;;;;;;
PROV534;Hanover;Hanovre;Hannover;;;;;;;;;;;
PROV535;Nienburg;Nienburg;Nienburg;;;;;;;;;;;
PROV536;Brunswick;Brunswick;Braunschweig;;;;;;;;;;;
PROV537;Gottingen;G�ttingen;G�ttingen;;;;;;;;;;;
PROV538;Osnabruck;Osnabr�ck;Osnabr�ck;;;;;;;;;;;
PROV539;Bremen;Br�me;Bremen;;;;;;;;;;;
PROV540;Oldenburg;Oldenbourg;Oldenburg;;;;;;;;;;;
PROV541;Cloppenburg;Cloppenburg;Cloppenburg;;;;;;;;;;;
PROV542;Lingen;Lingen;Lingen;;;;;;;;;;;
PROV543;Emden;Emden;Emden;;;;;;;;;;;
PROV544;Schwerin;Schwerin;Schwerin;;;;;;;;;;;
PROV545;Neustrelitz;Neustrelitz;Neustrelitz;;;;;;;;;;;
PROV546;Stettin;Stettin;Stettin;;;;;;;;;;;
PROV547;Swinemunde;Swinem�nde;Schwinem�nde;;;;;;;;;;;
PROV548;Stralsund;Stralsund;Stralsund;;;;;;;;;;;
PROV549;Berlin;Berlin;Berlin;;;;;;;;;;;
PROV550;Prenzlau;Prenzlau;Prenzlau;;;;;;;;;;;
PROV551;Pritzwalk;Pritzwalk;Pritzwalk;;;;;;;;;;;
PROV552;Cottbus;Cottbus;Cottbus;;;;;;;;;;;
PROV553;Magdeburg;Magdebourg;Magdeburg;;;;;;;;;;;
PROV554;Erfurt;Erfurt;Erfurt;;;;;;;;;;;
PROV555;Dessau;Dessau;Dessau;;;;;;;;;;;
PROV556;Halle;Halle;Halle;;;;;;;;;;;
PROV557;Stendal;Stendal;Stendal;;;;;;;;;;;
PROV558;Dresden;Dresde;Dresden;;;;;;;;;;;
PROV559;Leipzig;Leipzig;Leipzig;;;;;;;;;;;
PROV560;Chemnitz;Chemnitz;Chemnitz;;;;;;;;;;;
PROV561;Weimar;Weimar;Weimar;;;;;;;;;;;
PROV562;Gotha;Gotha;Gotha;;;;;;;;;;;
PROV563;Meiningen;Meiningen;Meiningen;;;;;;;;;;;
PROV564;Frankfurt;Francfort;Frankfurt;;;;;;;;;;;
PROV565;Wiesbaden;Wiesbaden;Wiesbaden;;;;;;;;;;;
PROV566;Kassel;Kassel;Kassel;;;;;;;;;;;
PROV567;Giessen;Giessen;Giessen;;;;;;;;;;;
PROV568;Fulda;Fulda;Fulda;;;;;;;;;;;
PROV569;Mannheim;Mannheim;Mannheim;;;;;;;;;;;
PROV570;Mainz;Mainz;Mainz;;;;;;;;;;;
PROV571;Kaiserlautern;Kaiserslautern;Kaiserlautern;;;;;;;;;;;
PROV572;Trier;Tr�ves;Trier;;;;;;;;;;;
PROV573;Saarbrucken;Sarrebruck;Saarbr�cken;;;;;;;;;;;
PROV574;Kreuznach;Kreuznach;Kreuznach;;;;;;;;;;;
PROV575;Cologne;Cologne;K�ln;;;;;;;;;;;
PROV576;Aachen;Aix-la-Chapelle;Aachen;;;;;;;;;;;
PROV577;Cleves;Cl�ves;Cleves;;;;;;;;;;;
PROV578;Dusseldorf;D�sseldorf;D�sseldorf;;;;;;;;;;;
PROV579;Koblenz;Coblence;Koblenz;;;;;;;;;;;
PROV580;Dortmund;Dortmund;Dortmund;;;;;;;;;;;
PROV581;Munster;M�nster;M�nster;;;;;;;;;;;
PROV582;Minden;Minden;Minden;;;;;;;;;;;
PROV583;Siegen;Siegen;Siegen;;;;;;;;;;;
PROV584;Korbach;Korbach;Korbach;;;;;;;;;;;
PROV585;Detmold;Detmold;Detmold;;;;;;;;;;;
PROV586;Karlsruhe;Karlsruhe;Karlsruhe;;;;;;;;;;;
PROV587;Freiburg;Fribourg;Freiburg;;;;;;;;;;;
PROV588;Konstanz;Constance;Konstanz;;;;;;;;;;;
PROV589;Stuttgart;Stuttgart;Stuttgart;;;;;;;;;;;
PROV590;Heilbronn;Heilbronn;Heilbronn;;;;;;;;;;;
PROV591;Tubingen;Tubingue;T�bingen;;;;;;;;;;;
PROV592;Augsburg;Augsbourg;Augsburg;;;;;;;;;;;
PROV593;Ulm;Ulm;Ulm;;;;;;;;;;;
PROV594;Sigmaringen;Sigmaringen;Sigmaringen;;;;;;;;;;;
PROV595;Nuremburg;Nuremberg;N�rnberg;;;;;;;;;;;
PROV596;Aschaffenburg;Aschaffenbourg;Aschaffenburg;;;;;;;;;;;
PROV597;Wurzburg;Wurtzbourg;W�rzburg;;;;;;;;;;;
PROV598;Bayreuth;Bayreuth;Bayreuth;;;;;;;;;;;
PROV599;Munich;Munich;M�nchen;;;;;;;;;;;
PROV600;Landshut;Landshut;Landshut;;;;;;;;;;;
PROV601;Ingolstadt;Ingolstadt;Ingolstadt;;;;;;;;;;;
PROV602;Regensburg;Ratisbonne;Regensburg;;;;;;;;;;;
PROV603;Zurich;Zurich;Z�rich;;;;;;;;;;;
PROV604;Basel;B�le;Basel;;;;;;;;;;;
PROV605;Bern;Berne;Bern;;;;;;;;;;;
PROV606;Lucerne;Lucerne;Luzern;;;;;;;;;;;
PROV607;Geneva;Gen�ve;Genf;;;;;;;;;;;
PROV608;Neuchatel;Neuch�tel;Neuchatel;;;;;;;;;;;
PROV609;Sitten;Sion;Sitten;;;;;;;;;;;
PROV610;Ponape;Ponape;Ponape;;;;;;;;;;;
PROV611;Chur;Coire;Chur;;;;;;;;;;;
PROV612;Innsbruck;Innsbruck;Innsbruck;;;;;;;;;;;
PROV613;Salzburg;Salzbourg;Salzburg;;;;;;;;;;;
PROV614;Bregenz;Bregenz;Bregenz;;;;;;;;;;;
PROV615;Lienz;Lienz;Lienz;;;;;;;;;;;
PROV616;Graz;Graz;Graz;;;;;;;;;;;
PROV617;Judenburg;Judenburg;Judenburg;;;;;;;;;;;
PROV618;Klagenfurt;Klagenfurt;Klagenfurt;;;;;;;;;;;
PROV619;Vienna;Vienne;Wien;;;;;;;;;;;
PROV620;Sankt Polten;Sankt P�lten;Sankt Polten;;;;;;;;;;;
PROV621;Krems;Krems;Krems;;;;;;;;;;;
PROV622;Linz;Linz;Linz;;;;;;;;;;;
PROV623;Sopron;Sopron;Sopron;;;;;;;;;;;
PROV624;Eisenstadt;Eisenstadt;Eisenstadt;;;;;;;;;;;
PROV625;Prague;Prague;Prag;;;;;;;;;;;
PROV626;Hradec Kralove;Hradec Kr�lov�;Hradec Kralove;;;;;;;;;;;
PROV627;Karlsbad;Karlsbad;Karlsbad;;;;;;;;;;;
PROV628;Aussig;Aussig;Aussig;;;;;;;;;;;
PROV629;Plzen;Plzen;Pilsen;;;;;;;;;;;
PROV630;Budejovice;Bud?jovice;Budejovice;;;;;;;;;;;
PROV631;Brno;Brno;Brno;;;;;;;;;;;
PROV632;Olomouc;Olomouc;Olomouc;;;;;;;;;;;
PROV633;Bratislava;Bratislava;Bratislava;;;;;;;;;;;
PROV634;Trencin;Tren?�n;Trencin;;;;;;;;;;;
PROV635;Nitra;Nitra;Nitra;;;;;;;;;;;
PROV636;Banska Bystrica;Bansk� Bystrica;Banska Bystrica;;;;;;;;;;;
PROV637;Kosice;Ko�ice;Kosice;;;;;;;;;;;
PROV638;Roznava;Ro�?ava;Roznava;;;;;;;;;;;
PROV639;Zalaegerszeg;Zalaegerszeg;Zalaegerszeg;;;;;;;;;;;
PROV640;Pecs;P�cs;Pecs;;;;;;;;;;;
PROV641;Budapest;Budapest;Budapest;;;;;;;;;;;
PROV642;Gyor;Gy?r;Gyor;;;;;;;;;;;
PROV643;Szekesfehevar;Sz�kesfeh�rv�r;Szekesfehevar;;;;;;;;;;;
PROV644;Kaposvar;Kaposv�r;Kaposvar;;;;;;;;;;;
PROV645;Kecskemet;Kecskem�t;Kecskemet;;;;;;;;;;;
PROV646;Miskolc;Miskolc;Miskolc;;;;;;;;;;;
PROV647;Oradea;Oradea;Oradea;;;;;;;;;;;
PROV648;Debrecen;Debrecen;Debrecen;;;;;;;;;;;
PROV649;Szeged;Szeged;Szeged;;;;;;;;;;;
PROV650;Bekescsaba;B�k�scsaba;Bekescsaba;;;;;;;;;;;
PROV651;Szatmar;Szatm�r;Szatmar;;;;;;;;;;;
PROV652;Temesvar;Timi?oara;Temesvar;;;;;;;;;;;
PROV653;Resicab�nya;Re?i?a;Resicab�nya;;;;;;;;;;;
PROV654;Cluj;Cluj;Cluj;;;;;;;;;;;
PROV655;Gyulafehervar;Gyulafehervar;Gyulafehervar;;;;;;;;;;;
PROV656;Deva;Deva;Deva;;;;;;;;;;;
PROV657;Nagyszeben;Sibiu;Nagyszeben;;;;;;;;;;;
PROV658;Hawaii;Hawaii;Hawaii;;;;;;;;;;;
PROV659;Brasso;Bra?ov;Brasso;;;;;;;;;;;
PROV660;Udvarhely;Udvarhely;Udvarhely;;;;;;;;;;;
PROV661;Beszterce;Bistri?a;Beszterce;;;;;;;;;;;
PROV662;Cernauti;Cernauti;Cernauti;;;;;;;;;;;
PROV663;Suceava;Suceava;Suceava;;;;;;;;;;;
PROV664;Bucharest;Bucarest ;Bukarest;;;;;;;;;;;
PROV665;Tirgu Jiu;T�rgu Jiu;Tirgu Jiu;;;;;;;;;;;
PROV666;Craiova;Craiova;Craiova;;;;;;;;;;;
PROV667;Tirgoviste;T�rgovi?te;Tirgoviste;;;;;;;;;;;
PROV668;Braila;Br?ila;Braila;;;;;;;;;;;
PROV669;Calarasi;C?l?ra?i;Calarasi;;;;;;;;;;;
PROV670;Iasi;Ia?i;Iasi;;;;;;;;;;;
PROV671;Botosani;Boto?ani;Botosani;;;;;;;;;;;
PROV672;Bacau;Bac?u;Bacau;;;;;;;;;;;
PROV673;Galati;Galati;Galati;;;;;;;;;;;
PROV674;Constanta;Constanta;Constanta;;;;;;;;;;;
PROV675;Tulcea;Tulcea;Tulcea;;;;;;;;;;;
PROV676;Chisinau;Chisinau;Chisinau;;;;;;;;;;;
PROV677;Balti;Balti;Balti;;;;;;;;;;;
PROV678;Izmail;Izmail;Izmail;;;;;;;;;;;
PROV679;Kolberg;Kolberg;Kolberg;;;;;;;;;;;
PROV680;Koslin;Koszalin;Koslin;;;;;;;;;;;
PROV681;Kustrin;K�strin;K�strin;;;;;;;;;;;
PROV682;Breslau;Wroc?aw;Breslau;;;;;;;;;;;
PROV683;Liegnitz;Legnica;Liegnitz;;;;;;;;;;;
PROV684;Oppeln;Oppeln;Oppeln;;;;;;;;;;;
PROV685;Kattowitz;Katowice;Kattowitz;;;;;;;;;;;
PROV686;Kiritimati;Kiritimati;Kiritimati;;;;;;;;;;;
PROV687;Gorlitz;G�rlitz;Gorlitz;;;;;;;;;;;
PROV688;Troppau;Troppau;Troppau;;;;;;;;;;;
PROV689;Tesin;Tesin;Tesin;;;;;;;;;;;
PROV690;Danzig;Dantzig;Danzig;;;;;;;;;;;
PROV691;Tuchel;Tuchel;Tuchel;;;;;;;;;;;
PROV692;Deutsch Krone;Deutsch Krone;Deutsch Krone;;;;;;;;;;;
PROV693;Elbing;Elbing;Elbing;;;;;;;;;;;
PROV694;Torun;Torun;Torun;;;;;;;;;;;
PROV695;K�nigsberg;K�nigsberg;K�nigsberg;;;;;;;;;;;
PROV696;Allenstein;Allenstein;Allenstein;;;;;;;;;;;
PROV697;Gumbinnen;Gumbinnen;Gumbinnen;;;;;;;;;;;
PROV698;Memel;Memel;Memel;;;;;;;;;;;
PROV699;Posen;Posnanie;Posen;;;;;;;;;;;
PROV700;Bromberg;Bromberg;Bromberg;;;;;;;;;;;
PROV701;Gniezno;Gniezno;Gniezno;;;;;;;;;;;
PROV702;Lvov;Lvov;Lvov;;;;;;;;;;;
PROV703;Krakow;Cracovie;Krakau;;;;;;;;;;;
PROV704;Novy Sacz;Novy Sacz;Novy Sacz;;;;;;;;;;;
PROV705;Przemysl;Przemysl;Przemysl;;;;;;;;;;;
PROV706;Warsaw;Varsovie;Warschau;;;;;;;;;;;
PROV707;Suwalki;Suwalki;Suwalki;;;;;;;;;;;
PROV708;Plock;Plock;Plock;;;;;;;;;;;
PROV709;Lomza;Lomza;Lomza;;;;;;;;;;;
PROV710;Skierniewice;Skierniewice;Skierniewice;;;;;;;;;;;
PROV711;Siedlice;Siedlice;Siedlice;;;;;;;;;;;
PROV712;Lodz;Lodz;Lodz;;;;;;;;;;;
PROV713;Radom;Radom;Radom;;;;;;;;;;;
PROV714;Tarnow;Tarnow;Tarnow;;;;;;;;;;;
PROV715;Lublin;Lublin;Lublin;;;;;;;;;;;
PROV716;Kielce;Kielce;Kielce;;;;;;;;;;;
PROV717;Kalisz;Kalisz;Kalisz;;;;;;;;;;;
PROV718;Minsk;Minsk;Minsk;;;;;;;;;;;
PROV719;Bialystock;Bia?ystok;Bialystock;;;;;;;;;;;
PROV720;Turin;Turin;Turin;;;;;;;;;;;
PROV721;Aosta;Aoste;Aosta;;;;;;;;;;;
PROV722;Novara;Novare;Novara;;;;;;;;;;;
PROV723;Alessandria;Alexandrie;Alessandria;;;;;;;;;;;
PROV724;Genoa;G�nes;Genua;;;;;;;;;;;
PROV725;Savona;Savone;Savona;;;;;;;;;;;
PROV726;Milan;Milan;Mailand;;;;;;;;;;;
PROV727;Bergamo;Bergame;Bergamo;;;;;;;;;;;
PROV728;Brescia;Brescia;Brescia;;;;;;;;;;;
PROV729;Venice;Venise;Venedig;;;;;;;;;;;
PROV730;Verona;V�rone;Verona;;;;;;;;;;;
PROV731;Padua;Padoue;Padua;;;;;;;;;;;
PROV732;Treviso;Tr�vise;Treviso;;;;;;;;;;;
PROV733;Udine;Udine;Udine;;;;;;;;;;;
PROV734;Trent;Trente;Trent;;;;;;;;;;;
PROV735;Bozen;Bolzano;Bozen;;;;;;;;;;;
PROV736;Trieste;Trieste;Triest;;;;;;;;;;;
PROV737;Gorizia;Gorizia;Gorizia;;;;;;;;;;;
PROV738;Parma;Parme;Parma;;;;;;;;;;;
PROV739;Modena;Mod�ne;Modena;;;;;;;;;;;
PROV740;Massa;Massa;Massa;;;;;;;;;;;
PROV741;Bologna;Bologne;Bologna;;;;;;;;;;;
PROV742;Ferrara;Ferrare;Ferrara;;;;;;;;;;;
PROV743;Ravenna;Ravenne;Ravenna;;;;;;;;;;;
PROV744;Florence;Florence;Florenz;;;;;;;;;;;
PROV745;Leghorn;Livourne;Leghorn;;;;;;;;;;;
PROV746;Lucca;Lucques;Lucca;;;;;;;;;;;
PROV747;Siena;Sienne;Siena;;;;;;;;;;;
PROV748;Grosetto;Grosseto;Grosetto;;;;;;;;;;;
PROV749;Rome;Rome;Rom;;;;;;;;;;;
PROV750;Viterbo;Viterbe;Viterbo;;;;;;;;;;;
PROV751;Perugia;P�rouse;Perugia;;;;;;;;;;;
PROV752;Ancona;Anc�ne;Ancona;;;;;;;;;;;
PROV753;Aquila;Aquila;Aquila;;;;;;;;;;;
PROV754;Neapolis;N�pols;N�pols;;;;;;;;;;;
PROV755;Salerno;Salerne;Salerno;;;;;;;;;;;
PROV756;Bari;Bari;Bari;;;;;;;;;;;
PROV757;Foggia;Foggia;Foggia;;;;;;;;;;;
PROV758;Brindisi;Brindisi;Brindisi;;;;;;;;;;;
PROV759;Reggio di Calabria;Reggio di Calabria;Reggio di Calabria;;;;;;;;;;;
PROV760;Catanzaro;Catanzaro;Catanzaro;;;;;;;;;;;
PROV761;Potenza;Potenza;Potenza;;;;;;;;;;;
PROV762;Palermo;Palerme;Palermo;;;;;;;;;;;
PROV763;Messina;Messine;Messina;;;;;;;;;;;
PROV764;Catania;Catane;Catania;;;;;;;;;;;
PROV765;Cagliari;C�ller;C�ller;;;;;;;;;;;
PROV766;Gallura;S�sser;S�sser;;;;;;;;;;;
PROV767;Maribor;Maribor;Maribor;;;;;;;;;;;
PROV768;Ljubljana;Ljubljana;Ljubljana;;;;;;;;;;;
PROV769;Postojna;Postojna;Postojna;;;;;;;;;;;
PROV770;Pola;Pula;Pola;;;;;;;;;;;
PROV771;Zagreb;Zagreb;Zagreb;;;;;;;;;;;
PROV772;Sisak;Sisak;Sisak;;;;;;;;;;;
PROV773;Karlovac;Karlovac;Karlovac;;;;;;;;;;;
PROV774;Senj;Senj;Senj;;;;;;;;;;;
PROV775;Varazdin;Vara�din;Varazdin;;;;;;;;;;;
PROV776;Bjelovar;Bjelovar;Bjelovar;;;;;;;;;;;
PROV777;Pozega;Po�ega;Pozega;;;;;;;;;;;
PROV778;Fiume;Rijeka;Fiume;;;;;;;;;;;
PROV779;Osijek;Osijek;Osijek;;;;;;;;;;;
PROV780;Split;Split;Split;;;;;;;;;;;
PROV781;Zadar;Zadar;Zadar;;;;;;;;;;;
PROV782;Dubrovnik;Dubrovnik;Dubrovnik;;;;;;;;;;;
PROV783;Sarajevo;Sarajevo;Sarajevo;;;;;;;;;;;
PROV784;Bihac;Biha?;Bihac;;;;;;;;;;;
PROV785;Banja Luka;Banja Luka;Banja Luka;;;;;;;;;;;
PROV786;Tuzla;Tuzla;Tuzla;;;;;;;;;;;
PROV787;Foca;Foca;Foca;;;;;;;;;;;
PROV788;Mostar;Mostar;Mostar;;;;;;;;;;;
PROV789;Livno;Livno;Livno;;;;;;;;;;;
PROV790;Kitwe;Kitwe;Kitwe;;;;;;;;;;;
